Ecotone Unit: Level Logger
Serial Number: 00001130E1A0
Probe Number: 00001130E1A0
Log Read: 8/31/2012 11:41:18
 
____Date___ ,Time ,_Level_,Units
07/24/2012,16:00,-082.6,cm      
07/24/2012,17:00,-082.9,cm      
07/24/2012,18:00,-083.1,cm      
07/24/2012,19:00,-083.0,cm      
07/24/2012,20:00,-083.1,cm      
07/24/2012,21:00,-083.2,cm      
07/24/2012,22:00,-083.3,cm      
07/24/2012,23:00,-083.5,cm      
07/25/2012,00:00,-083.9,cm      
07/25/2012,01:00,-084.1,cm      
07/25/2012,02:00,-084.3,cm      
07/25/2012,03:00,-084.6,cm      
07/25/2012,04:00,-084.7,cm      
07/25/2012,05:00,-084.9,cm      
07/25/2012,06:00,-084.9,cm      
07/25/2012,07:00,-085.1,cm      
07/25/2012,08:00,-085.7,cm      
07/25/2012,09:00,-086.3,cm      
07/25/2012,10:00,-086.6,cm      
07/25/2012,11:00,-087.0,cm      
07/25/2012,12:00,-087.5,cm      
07/25/2012,13:00,-087.8,cm      
07/25/2012,14:00,-088.0,cm      
07/25/2012,15:00,-088.0,cm      
07/25/2012,16:00,-088.0,cm      
07/25/2012,17:00,-087.7,cm      
07/25/2012,18:00,-087.5,cm      
07/25/2012,19:00,-087.4,cm      
07/25/2012,20:00,-087.3,cm      
07/25/2012,21:00,-087.3,cm      
07/25/2012,22:00,-087.2,cm      
07/25/2012,23:00,-087.2,cm      
07/26/2012,00:00,-086.9,cm      
07/26/2012,01:00,-086.9,cm      
07/26/2012,02:00,-086.9,cm      
07/26/2012,03:00,-086.8,cm      
07/26/2012,04:00,-086.8,cm      
07/26/2012,05:00,-086.8,cm      
07/26/2012,06:00,-086.8,cm      
07/26/2012,07:00,-086.9,cm      
07/26/2012,08:00,-086.9,cm      
07/26/2012,09:00,-086.9,cm      
07/26/2012,10:00,-087.2,cm      
07/26/2012,11:00,-087.5,cm      
07/26/2012,12:00,-087.6,cm      
07/26/2012,13:00,-087.6,cm      
07/26/2012,14:00,-087.6,cm      
07/26/2012,15:00,-087.6,cm      
07/26/2012,16:00,-087.7,cm      
07/26/2012,17:00,-086.6,cm      
07/26/2012,18:00,-086.9,cm      
07/26/2012,19:00,-085.9,cm      
07/26/2012,20:00,-085.7,cm      
07/26/2012,21:00,-085.8,cm      
07/26/2012,22:00,-086.0,cm      
07/26/2012,23:00,-086.3,cm      
07/27/2012,00:00,-086.8,cm      
07/27/2012,01:00,-086.7,cm      
07/27/2012,02:00,-086.8,cm      
07/27/2012,03:00,-087.4,cm      
07/27/2012,04:00,-087.8,cm      
07/27/2012,05:00,-088.0,cm      
07/27/2012,06:00,-088.2,cm      
07/27/2012,07:00,-088.3,cm      
07/27/2012,08:00,-088.4,cm      
07/27/2012,09:00,-088.7,cm      
07/27/2012,10:00,-088.9,cm      
07/27/2012,11:00,-089.1,cm      
07/27/2012,12:00,-089.1,cm      
07/27/2012,13:00,-088.9,cm      
07/27/2012,14:00,-088.7,cm      
07/27/2012,15:00,-088.5,cm      
07/27/2012,16:00,-088.3,cm      
07/27/2012,17:00,-088.2,cm      
07/27/2012,18:00,-088.1,cm      
07/27/2012,19:00,-086.5,cm      
07/27/2012,20:00,-086.7,cm      
07/27/2012,21:00,-086.6,cm      
07/27/2012,22:00,-075.7,cm      
07/27/2012,23:00,-050.1,cm      
07/28/2012,00:00,-046.3,cm      
07/28/2012,01:00,-046.0,cm      
07/28/2012,02:00,-046.0,cm      
07/28/2012,03:00,-046.0,cm      
07/28/2012,04:00,-046.0,cm      
07/28/2012,05:00,-046.0,cm      
07/28/2012,06:00,-045.9,cm      
07/28/2012,07:00,-045.9,cm      
07/28/2012,08:00,-045.9,cm      
07/28/2012,09:00,-043.3,cm      
07/28/2012,10:00,-043.7,cm      
07/28/2012,11:00,-044.1,cm      
07/28/2012,12:00,-044.3,cm      
07/28/2012,13:00,-037.6,cm      
07/28/2012,14:00,-039.6,cm      
07/28/2012,15:00,-040.1,cm      
07/28/2012,16:00,-041.5,cm      
07/28/2012,17:00,-042.4,cm      
07/28/2012,18:00,-043.2,cm      
07/28/2012,19:00,-043.9,cm      
07/28/2012,20:00,-044.2,cm      
07/28/2012,21:00,-044.5,cm      
07/28/2012,22:00,-044.8,cm      
07/28/2012,23:00,-045.0,cm      
07/29/2012,00:00,-045.2,cm      
07/29/2012,01:00,-045.4,cm      
07/29/2012,02:00,-045.6,cm      
07/29/2012,03:00,-045.7,cm      
07/29/2012,04:00,-045.8,cm      
07/29/2012,05:00,-046.0,cm      
07/29/2012,06:00,-046.1,cm      
07/29/2012,07:00,-046.3,cm      
07/29/2012,08:00,-046.2,cm      
07/29/2012,09:00,-046.1,cm      
07/29/2012,10:00,-045.6,cm      
07/29/2012,11:00,-044.3,cm      
07/29/2012,12:00,-043.4,cm      
07/29/2012,13:00,-043.4,cm      
07/29/2012,14:00,-043.9,cm      
07/29/2012,15:00,-046.0,cm      
07/29/2012,16:00,-047.8,cm      
07/29/2012,17:00,-048.4,cm      
07/29/2012,18:00,-048.7,cm      
07/29/2012,19:00,-049.1,cm      
07/29/2012,20:00,-048.5,cm      
07/29/2012,21:00,-047.6,cm      
07/29/2012,22:00,-051.4,cm      
07/29/2012,23:00,-054.0,cm      
07/30/2012,00:00,-055.3,cm      
07/30/2012,01:00,-055.9,cm      
07/30/2012,02:00,-056.4,cm      
07/30/2012,03:00,-056.8,cm      
07/30/2012,04:00,-057.4,cm      
07/30/2012,05:00,-057.8,cm      
07/30/2012,06:00,-058.3,cm      
07/30/2012,07:00,-058.5,cm      
07/30/2012,08:00,-058.9,cm      
07/30/2012,09:00,-059.4,cm      
07/30/2012,10:00,-060.0,cm      
07/30/2012,11:00,-060.3,cm      
07/30/2012,12:00,-059.4,cm      
07/30/2012,13:00,-060.1,cm      
07/30/2012,14:00,-060.9,cm      
07/30/2012,15:00,-062.1,cm      
07/30/2012,16:00,-062.9,cm      
07/30/2012,17:00,-063.5,cm      
07/30/2012,18:00,-063.9,cm      
07/30/2012,19:00,-064.2,cm      
07/30/2012,20:00,-064.5,cm      
07/30/2012,21:00,-064.7,cm      
07/30/2012,22:00,-065.0,cm      
07/30/2012,23:00,-065.2,cm      
07/31/2012,00:00,-063.9,cm      
07/31/2012,01:00,-064.5,cm      
07/31/2012,02:00,-067.0,cm      
07/31/2012,03:00,-067.8,cm      
07/31/2012,04:00,-068.4,cm      
07/31/2012,05:00,-068.8,cm      
07/31/2012,06:00,-069.1,cm      
07/31/2012,07:00,-069.4,cm      
07/31/2012,08:00,-069.6,cm      
07/31/2012,09:00,-069.8,cm      
07/31/2012,10:00,-070.1,cm      
07/31/2012,11:00,-070.4,cm      
07/31/2012,12:00,-070.8,cm      
07/31/2012,13:00,-070.5,cm      
07/31/2012,14:00,-069.9,cm      
07/31/2012,15:00,-070.2,cm      
07/31/2012,16:00,-070.6,cm      
07/31/2012,17:00,-071.0,cm      
07/31/2012,18:00,-071.2,cm      
07/31/2012,19:00,-071.5,cm      
07/31/2012,20:00,-071.7,cm      
07/31/2012,21:00,-071.7,cm      
07/31/2012,22:00,-071.9,cm      
07/31/2012,23:00,-072.1,cm      
08/01/2012,00:00,-072.3,cm      
08/01/2012,01:00,-072.5,cm      
08/01/2012,02:00,-073.3,cm      
08/01/2012,03:00,-073.5,cm      
08/01/2012,04:00,-074.2,cm      
08/01/2012,05:00,-074.8,cm      
08/01/2012,06:00,-075.4,cm      
08/01/2012,07:00,-075.8,cm      
08/01/2012,08:00,-076.3,cm      
08/01/2012,09:00,-076.5,cm      
08/01/2012,10:00,-077.0,cm      
08/01/2012,11:00,-077.3,cm      
08/01/2012,12:00,-077.6,cm      
08/01/2012,13:00,-077.8,cm      
08/01/2012,14:00,-077.5,cm      
08/01/2012,15:00,-077.1,cm      
08/01/2012,16:00,-077.1,cm      
08/01/2012,17:00,-077.3,cm      
08/01/2012,18:00,-077.4,cm      
08/01/2012,19:00,-077.5,cm      
08/01/2012,20:00,-077.6,cm      
08/01/2012,21:00,-077.8,cm      
08/01/2012,22:00,-078.0,cm      
08/01/2012,23:00,-078.7,cm      
08/02/2012,00:00,-079.8,cm      
08/02/2012,01:00,-080.4,cm      
08/02/2012,02:00,-080.9,cm      
08/02/2012,03:00,-081.3,cm      
08/02/2012,04:00,-081.5,cm      
08/02/2012,05:00,-082.0,cm      
08/02/2012,06:00,-082.0,cm      
08/02/2012,07:00,-082.3,cm      
08/02/2012,08:00,-082.6,cm      
08/02/2012,09:00,-082.9,cm      
08/02/2012,10:00,-083.1,cm      
08/02/2012,11:00,-083.3,cm      
08/02/2012,12:00,-083.5,cm      
08/02/2012,13:00,-083.6,cm      
08/02/2012,14:00,-083.6,cm      
08/02/2012,15:00,-083.4,cm      
08/02/2012,16:00,-083.2,cm      
08/02/2012,17:00,-082.9,cm      
08/02/2012,18:00,-082.8,cm      
08/02/2012,19:00,-082.8,cm      
08/02/2012,20:00,-082.8,cm      
08/02/2012,21:00,-082.8,cm      
08/02/2012,22:00,-082.9,cm      
08/02/2012,23:00,-082.9,cm      
08/03/2012,00:00,-083.0,cm      
08/03/2012,01:00,-083.3,cm      
08/03/2012,02:00,-083.7,cm      
08/03/2012,03:00,-084.1,cm      
08/03/2012,04:00,-084.5,cm      
08/03/2012,05:00,-084.7,cm      
08/03/2012,06:00,-085.0,cm      
08/03/2012,07:00,-085.3,cm      
08/03/2012,08:00,-085.7,cm      
08/03/2012,09:00,-086.1,cm      
08/03/2012,10:00,-086.4,cm      
08/03/2012,11:00,-086.6,cm      
08/03/2012,12:00,-086.9,cm      
08/03/2012,13:00,-086.9,cm      
08/03/2012,14:00,-086.7,cm      
08/03/2012,15:00,-086.4,cm      
08/03/2012,16:00,-086.5,cm      
08/03/2012,17:00,-086.6,cm      
08/03/2012,18:00,-086.7,cm      
08/03/2012,19:00,-086.7,cm      
08/03/2012,20:00,-086.8,cm      
08/03/2012,21:00,-086.8,cm      
08/03/2012,22:00,-086.7,cm      
08/03/2012,23:00,-086.8,cm      
08/04/2012,00:00,-086.8,cm      
08/04/2012,01:00,-087.2,cm      
08/04/2012,02:00,-087.4,cm      
08/04/2012,03:00,-087.7,cm      
08/04/2012,04:00,-088.0,cm      
08/04/2012,05:00,-088.2,cm      
08/04/2012,06:00,-088.5,cm      
08/04/2012,07:00,-088.8,cm      
08/04/2012,08:00,-089.0,cm      
08/04/2012,09:00,-089.2,cm      
08/04/2012,10:00,-089.4,cm      
08/04/2012,11:00,-089.7,cm      
08/04/2012,12:00,-089.6,cm      
08/04/2012,13:00,-089.4,cm      
08/04/2012,14:00,-088.9,cm      
08/04/2012,15:00,-088.6,cm      
08/04/2012,16:00,-088.4,cm      
08/04/2012,17:00,-088.3,cm      
08/04/2012,18:00,-088.3,cm      
08/04/2012,19:00,-088.2,cm      
08/04/2012,20:00,-088.2,cm      
08/04/2012,21:00,-088.1,cm      
08/04/2012,22:00,-088.0,cm      
08/04/2012,23:00,-087.9,cm      
08/05/2012,00:00,-087.8,cm      
08/05/2012,01:00,-087.7,cm      
08/05/2012,02:00,-086.4,cm      
08/05/2012,03:00,-086.7,cm      
08/05/2012,04:00,-086.6,cm      
08/05/2012,05:00,-086.8,cm      
08/05/2012,06:00,-087.0,cm      
08/05/2012,07:00,-087.3,cm      
08/05/2012,08:00,-087.5,cm      
08/05/2012,09:00,-087.7,cm      
08/05/2012,10:00,-088.0,cm      
08/05/2012,11:00,-087.9,cm      
08/05/2012,12:00,-087.9,cm      
08/05/2012,13:00,-088.0,cm      
08/05/2012,14:00,-087.9,cm      
08/05/2012,15:00,-087.7,cm      
08/05/2012,16:00,-087.5,cm      
08/05/2012,17:00,-087.4,cm      
08/05/2012,18:00,-087.3,cm      
08/05/2012,19:00,-087.3,cm      
08/05/2012,20:00,-087.3,cm      
08/05/2012,21:00,-087.3,cm      
08/05/2012,22:00,-087.8,cm      
08/05/2012,23:00,-088.2,cm      
08/06/2012,00:00,-088.5,cm      
08/06/2012,01:00,-088.7,cm      
08/06/2012,02:00,-089.0,cm      
08/06/2012,03:00,-089.1,cm      
08/06/2012,04:00,-089.2,cm      
08/06/2012,05:00,-089.2,cm      
08/06/2012,06:00,-089.1,cm      
08/06/2012,07:00,-088.2,cm      
08/06/2012,08:00,-088.1,cm      
08/06/2012,09:00,-087.8,cm      
08/06/2012,10:00,-088.1,cm      
08/06/2012,11:00,-088.4,cm      
08/06/2012,12:00,-088.7,cm      
08/06/2012,13:00,-088.9,cm      
08/06/2012,14:00,-088.9,cm      
08/06/2012,15:00,-088.7,cm      
08/06/2012,16:00,-088.8,cm      
08/06/2012,17:00,-088.8,cm      
08/06/2012,18:00,-088.7,cm      
08/06/2012,19:00,-088.6,cm      
08/06/2012,20:00,-088.4,cm      
08/06/2012,21:00,-088.3,cm      
08/06/2012,22:00,-088.2,cm      
08/06/2012,23:00,-088.7,cm      
08/07/2012,00:00,-089.1,cm      
08/07/2012,01:00,-089.2,cm      
08/07/2012,02:00,-089.4,cm      
08/07/2012,03:00,-089.6,cm      
08/07/2012,04:00,-089.6,cm      
08/07/2012,05:00,-089.6,cm      
08/07/2012,06:00,-089.7,cm      
08/07/2012,07:00,-090.0,cm      
08/07/2012,08:00,-089.9,cm      
08/07/2012,09:00,-090.1,cm      
08/07/2012,10:00,-090.4,cm      
08/07/2012,11:00,-090.5,cm      
08/07/2012,12:00,-090.6,cm      
08/07/2012,13:00,-090.6,cm      
08/07/2012,14:00,-090.5,cm      
08/07/2012,15:00,-090.2,cm      
08/07/2012,16:00,-090.2,cm      
08/07/2012,17:00,-090.0,cm      
08/07/2012,18:00,-089.8,cm      
08/07/2012,19:00,-089.6,cm      
08/07/2012,20:00,-089.5,cm      
08/07/2012,21:00,-089.3,cm      
08/07/2012,22:00,-089.3,cm      
08/07/2012,23:00,-089.3,cm      
08/08/2012,00:00,-089.6,cm      
08/08/2012,01:00,-090.0,cm      
08/08/2012,02:00,-090.3,cm      
08/08/2012,03:00,-090.4,cm      
08/08/2012,04:00,-090.7,cm      
08/08/2012,05:00,-090.8,cm      
08/08/2012,06:00,-090.8,cm      
08/08/2012,07:00,-090.9,cm      
08/08/2012,08:00,-090.9,cm      
08/08/2012,09:00,-091.1,cm      
08/08/2012,10:00,-091.2,cm      
08/08/2012,11:00,-091.1,cm      
08/08/2012,12:00,-091.2,cm      
08/08/2012,13:00,-091.0,cm      
08/08/2012,14:00,-090.7,cm      
08/08/2012,15:00,-090.5,cm      
08/08/2012,16:00,-090.0,cm      
08/08/2012,17:00,-089.7,cm      
08/08/2012,18:00,-089.5,cm      
08/08/2012,19:00,-089.3,cm      
08/08/2012,20:00,-089.2,cm      
08/08/2012,21:00,-089.1,cm      
08/08/2012,22:00,-088.9,cm      
08/08/2012,23:00,-088.8,cm      
08/09/2012,00:00,-088.7,cm      
08/09/2012,01:00,-088.8,cm      
08/09/2012,02:00,-088.7,cm      
08/09/2012,03:00,-089.1,cm      
08/09/2012,04:00,-089.8,cm      
08/09/2012,05:00,-090.2,cm      
08/09/2012,06:00,-090.6,cm      
08/09/2012,07:00,-090.8,cm      
08/09/2012,08:00,-090.8,cm      
08/09/2012,09:00,-090.9,cm      
08/09/2012,10:00,-091.1,cm      
08/09/2012,11:00,-090.9,cm      
08/09/2012,12:00,-090.9,cm      
08/09/2012,13:00,-091.0,cm      
08/09/2012,14:00,-090.9,cm      
08/09/2012,15:00,-090.8,cm      
08/09/2012,16:00,-090.7,cm      
08/09/2012,17:00,-090.1,cm      
08/09/2012,18:00,-090.0,cm      
08/09/2012,19:00,-089.9,cm      
08/09/2012,20:00,-089.7,cm      
08/09/2012,21:00,-089.5,cm      
08/09/2012,22:00,-089.4,cm      
08/09/2012,23:00,-089.2,cm      
08/10/2012,00:00,-089.1,cm      
08/10/2012,01:00,-089.2,cm      
08/10/2012,02:00,-089.2,cm      
08/10/2012,03:00,-089.2,cm      
08/10/2012,04:00,-089.5,cm      
08/10/2012,05:00,-089.8,cm      
08/10/2012,06:00,-090.4,cm      
08/10/2012,07:00,-090.5,cm      
08/10/2012,08:00,-090.6,cm      
08/10/2012,09:00,-090.9,cm      
08/10/2012,10:00,-091.0,cm      
08/10/2012,11:00,-091.0,cm      
08/10/2012,12:00,-091.0,cm      
08/10/2012,13:00,-091.1,cm      
08/10/2012,14:00,-090.5,cm      
08/10/2012,15:00,-088.9,cm      
08/10/2012,16:00,-087.8,cm      
08/10/2012,17:00,-087.0,cm      
08/10/2012,18:00,-086.7,cm      
08/10/2012,19:00,-085.7,cm      
08/10/2012,20:00,-085.5,cm      
08/10/2012,21:00,-085.3,cm      
08/10/2012,22:00,-085.0,cm      
08/10/2012,23:00,-084.9,cm      
08/11/2012,00:00,-084.4,cm      
08/11/2012,01:00,-083.6,cm      
08/11/2012,02:00,-082.3,cm      
08/11/2012,03:00,-081.3,cm      
08/11/2012,04:00,-080.5,cm      
08/11/2012,05:00,-079.8,cm      
08/11/2012,06:00,-079.1,cm      
08/11/2012,07:00,-078.4,cm      
08/11/2012,08:00,-077.7,cm      
08/11/2012,09:00,-076.8,cm      
08/11/2012,10:00,-075.8,cm      
08/11/2012,11:00,-075.0,cm      
08/11/2012,12:00,-074.4,cm      
08/11/2012,13:00,-073.8,cm      
08/11/2012,14:00,-073.2,cm      
08/11/2012,15:00,-072.9,cm      
08/11/2012,16:00,-072.4,cm      
08/11/2012,17:00,-072.3,cm      
08/11/2012,18:00,-072.0,cm      
08/11/2012,19:00,-071.4,cm      
08/11/2012,20:00,-071.2,cm      
08/11/2012,21:00,-070.5,cm      
08/11/2012,22:00,-070.2,cm      
08/11/2012,23:00,-069.5,cm      
08/12/2012,00:00,-069.3,cm      
08/12/2012,01:00,-068.7,cm      
08/12/2012,02:00,-068.7,cm      
