Ecotone Unit: Level Logger
Serial Number: 000011313CF4
Probe Number: 000011313CF4
Log Read: 8/29/2011 15:45:27
 
____Date___ ,Time ,_Level_,Units
08/01/2011,20:00,-091.7,cm      
08/02/2011,08:00,-093.2,cm      
08/02/2011,20:00,-092.7,cm      
08/03/2011,08:00,-087.1,cm      
08/03/2011,20:00,-089.4,cm      
08/04/2011,08:00,-090.6,cm      
08/04/2011,20:00,-093.2,cm      
08/05/2011,08:00,-093.7,cm      
08/05/2011,20:00,-093.3,cm      
08/06/2011,08:00,-093.8,cm      
08/06/2011,20:00,-093.3,cm      
08/07/2011,08:00,-093.4,cm      
08/07/2011,20:00,-094.0,cm      
08/08/2011,08:00,-094.7,cm      
08/08/2011,20:00,-094.0,cm      
08/09/2011,08:00,-094.2,cm      
08/09/2011,20:00,-094.2,cm      
08/10/2011,08:00,-091.5,cm      
08/10/2011,20:00,-093.1,cm      
08/11/2011,08:00,-094.4,cm      
08/11/2011,20:00,-093.4,cm      
08/12/2011,08:00,-094.8,cm      
08/12/2011,20:00,-093.7,cm      
08/13/2011,08:00,-095.2,cm      
08/13/2011,20:00,-094.0,cm      
08/14/2011,08:00,-093.8,cm      
08/14/2011,20:00,-092.2,cm      
08/15/2011,08:00,-079.6,cm      
08/15/2011,20:00,-080.6,cm      
08/16/2011,08:00,-081.4,cm      
08/16/2011,20:00,-083.0,cm      
08/17/2011,08:00,-083.5,cm      
08/17/2011,20:00,-084.0,cm      
08/18/2011,08:00,-085.1,cm      
08/18/2011,20:00,-086.4,cm      
08/19/2011,08:00,-087.1,cm      
08/19/2011,20:00,-088.2,cm      
08/20/2011,08:00,-090.0,cm      
08/20/2011,20:00,-091.7,cm      
08/21/2011,08:00,-088.9,cm      
08/21/2011,20:00,-092.0,cm      
08/22/2011,08:00,-093.6,cm      
08/22/2011,20:00,-093.1,cm      
08/23/2011,08:00,-094.4,cm      
08/23/2011,20:00,-093.2,cm      
08/24/2011,08:00,-088.7,cm      
08/24/2011,20:00,-093.3,cm      
08/25/2011,08:00,-082.5,cm      
08/25/2011,20:00,-083.9,cm      
08/26/2011,08:00,-084.3,cm      
08/26/2011,20:00,-085.9,cm      
08/27/2011,08:00,-087.1,cm      
08/27/2011,20:00,-087.9,cm      
08/28/2011,08:00,-089.2,cm      
08/28/2011,20:00,-091.4,cm      
08/29/2011,08:00,-093.4,cm      
